Canada, Grand Banks of Newfoundland _ 655 ,   open ocean ,  WetWeight ,  BOX(-60.7741928100586 46,-42 55.3333320617676) ,  Bundy A.(2002). Adaptation of a Newfoundland-Labrador Ecopath model for 1985-1987 in statistical area 2J3KLNO to the area 2J3KL Information supporting past and present ecosystem models of Northern British Columbia and the Newfoundland shelf. pp 13-21. In Pitcher T.,Vasconcellos M.,Heymans S.J.J.,Brignall C.,Haggan N.   
31 30 
Whales 
Harp Seals 
Hooded Seals 
Seabirds 
Cod &gt; 35cm 
Cod &lt;= 35 cm 
G.halibut&gt;40cm 
G.halibut&lt;=40cm 
Aplaice&gt;35cm 
Aplaice&lt;=35cm 
Flounders 
Skates 
Redfish 
L.Dem.Feeders 
S.Dem.Feeders 
Capelin 
Sand lance 
Arctic cod 
L.Pel.Feeders 
Pisc. SPF 
Plankt. SPF 
Shrimp 
Large Crustacea 
Echinoderms 
Molluscs 
Polychaetes 
23 7 6.697956e-06 
23 9 0.06295477 
23 10 0.03603385 
23 11 0.001071788 
23 12 0.1345277 
23 14 0.03548716 
23 15 0.05892575 
23 23 0.08788607 
23 31 1.795699 
24 5 0.01700588 
24 8 0.0002777073 
24 9 0.5431618 
24 10 0.3994214 
24 11 0.03965617 
24 12 0.001730261 
24 14 0.3908607 
24 15 0.5892575 
24 23 2.636582 
24 31 131.8754 
25 2 0.0003338271 
25 4 0.0006570001 
25 5 0.06235488 
25 6 0.01324321 
25 7 1.699425e-05 
25 9 0.07217198 
25 10 0.03270765 
25 11 0.05466121 
25 12 0.006488476 
25 14 0.1391651 
25 15 0.5892575 
25 23 1.054633 
25 31 28.09531 
26 5 0.02267451 
26 6 0.03752243 
26 7 1.529647e-05 
26 8 6.26421e-05 
26 9 0.04946431 
26 10 0.3694857 
26 11 0.5455403 
26 12 0.03460521 
26 14 0.1219395 
26 15 1.178515 
26 19 0.0002413714 
26 22 0.1446474 
26 23 2.636582 
26 31 51.56981 
27 2 0.01295183 
27 5 0.06235488 
27 6 0.306801 
27 7 0.0004544218 
27 8 0.0133518 
27 9 0.1423172 
27 10 0.4285255 
27 11 0.3740542 
27 12 0.005623345 
27 14 0.2880894 
27 15 2.474881 
27 19 0.001528686 
27 21 0.5693028 
27 22 0.1446474 
27 23 1.054633 
27 31 7.620483 
28 1 0.2395837 
28 2 0.1252011 
28 4 0.07292701 
28 5 0.2720941 
28 6 0.4259899 
28 7 0.00215235 
28 8 0.1120511 
28 9 0.02359681 
28 10 0.06070318 
28 11 0.007502519 
28 12 0.001730261 
28 13 1.865652 
28 14 0.3470998 
28 15 0.2946287 
28 16 30.03954 
28 17 4.62061 
28 18 6.794078 
28 19 0.02373486 
28 20 0.6874726 
28 21 6.000452 
28 22 1.157179 
28 23 0.1757721 
28 28 22.75068 
28 31 95.00799 
29 1 0.1967983 
29 4 0.003285 
29 5 0.0001401211 
29 6 0.0004668011 
29 7 7.336735e-06 
29 8 3.498978e-05 
29 9 6.849222e-06 
29 12 0.0004325651 
29 13 0.5583085 
29 14 0.02891286 
29 15 0.2946287 
29 16 37.79168 
29 17 8.581134 
29 18 3.397039 
29 19 0.001045943 
29 20 0.04768595 
29 21 4.765064 
29 22 2.314358 
29 23 0.08788607 
29 28 218.4065 
29 31 208.5691 
30 22 0.8196686 
30 28 168.355 
30 29 970.0891 
30 31 1683.836 
31 22 5.062659 
31 23 0.8788607 
31 24 470.6667 
31 25 103.8667 
31 26 195.5555 
31 27 33.75 
31 28 45.50135 
-1 
