Table 1. Flow data for the Durban Eddy Summer carbon network. Rows = prey, Columns = predator. B = biomass, I = import. R = respiration, E = export. 
2 4 0.6333 
2 5 20.124 
2 6 4.3557 
2 7 1.8482 
2 8 0.0288 
2 11 5.1404 
2 24 350.82 
2 29 384.27 
3 5 1.8129 
3 6 2.7997 
3 7 1.188 
3 8 0.027 
3 10 212.28 
3 29 79.976 
4 5 0.0117 
4 6 0.0168 
4 7 0.0071 
4 8 0.0007 
4 9 18.415 
4 11 0.1194 
4 12 0.0843 
4 29 9.4258 
5 5 1.2086 
5 6 3.3936 
5 7 1.44 
5 8 0.083 
5 24 6.5139 
5 29 14.096 
6 6 0.2828 
6 7 0.12 
6 8 0.0397 
6 24 5.5833 
6 29 6.4859 
7 8 0.0295 
7 22 0.67 
7 24 1.3958 
7 29 3.2136 
8 8 0.0083 
8 22 0.067 
8 29 0.3641 
9 9 12383.0 
9 11 185.95 
9 12 214.23 
9 13 1842.8 
9 14 608.8 
9 15 2039.5 
9 16 619.7 
9 17 677.39 
9 18 721.64 
9 19 178.91 
9 20 150.94 
9 21 205.56 
9 22 1.675 
9 23 878.69 
9 24 93.056 
9 26 5.0249 
9 27 297.89 
9 30 50464.0 
10 11 63.802 
10 12 113.4 
10 13 0.3208 
10 14 210.53 
10 15 50.42 
10 19 13.423 
10 20 11.325 
10 21 1.1461 
10 22 26.719 
10 26 13.073 
10 30 238.81 
11 11 1.3357 
11 12 1.2266 
11 13 0.5784 
11 14 22.789 
11 17 50.895 
11 21 14.326 
11 22 0.0903 
11 23 46.905 
11 26 0.8988 
11 27 36.959 
11 30 132.78 
12 13 17.824 
12 14 21.704 
12 17 71.431 
12 18 0.7131 
12 21 114.84 
12 22 7.6379 
12 23 17.181 
12 26 0.6128 
12 30 320.62 
13 13 178.24 
13 14 10.852 
13 15 123.43 
13 16 73.217 
13 17 44.644 
13 18 52.311 
13 19 89.489 
13 20 75.499 
13 21 2.2922 
13 22 17.21 
13 23 85.907 
13 26 3.6768 
13 27 38.97 
13 30 450.64 
14 13 4.0859 
14 14 5.426 
14 15 12.605 
14 16 18.2 
14 17 15.073 
14 18 11.772 
14 19 4.5639 
14 20 3.8505 
14 21 5.1574 
14 22 7.5598 
14 23 15.635 
14 27 14.784 
14 28 0.0565 
14 30 198.07 
15 15 229.09 
15 18 302.55 
15 19 17.898 
15 20 15.1 
15 22 4.5735 
15 23 154.63 
15 25 15.997 
15 26 1.2256 
15 27 11.575 
15 28 0.3878 
15 30 544.05 
16 15 41.842 
16 16 125.51 
16 18 4.5637 
16 19 13.423 
16 20 11.325 
16 22 0.063 
16 23 103.09 
16 25 0.4471 
16 26 7.3536 
16 27 122.7 
16 28 1.8593 
16 30 204.71 
17 17 8.9289 
17 18 23.545 
17 19 26.847 
17 20 22.65 
17 26 5.1066 
17 27 36.959 
17 28 0.3935 
17 30 204.65 
18 18 2.0689 
18 19 44.745 
18 20 37.75 
18 23 51.544 
18 26 0.6128 
18 28 0.1094 
18 30 290.29 
19 23 40.09 
19 25 3.5585 
19 27 22.176 
19 28 0.2325 
19 30 182.03 
20 15 25.21 
20 18 45.959 
20 25 1.9421 
20 27 35.481 
20 28 0.2164 
20 30 80.557 
21 23 78.175 
21 28 0.1778 
21 30 261.14 
22 23 7.8175 
22 25 0.5931 
22 28 0.2052 
22 30 13.848 
23 17 8.9289 
23 19 67.117 
23 20 56.625 
23 21 230.82 
23 22 0.7073 
23 23 84.429 
23 25 23.13 
23 26 2.2469 
23 27 62.583 
23 28 5.9115 
23 30 353.07 
24 16 73.217 
24 17 8.9289 
24 18 11.97 
24 25 4.4578 
24 27 59.135 
24 28 0.2325 
24 29 97.258 
24 30 97.258 
25 25 0.4939 
25 28 1.6149 
25 30 12.919 
26 26 0.8171 
26 28 9.3271 
26 30 12.369 
27 28 3.1166 
27 30 263.95 
28 28 0.0399 
28 30 8.1141 
29 3 15.824 
29 4 1.6888 
29 5 9.0644 
29 6 11.312 
29 7 4.7999 
29 8 0.4346 
29 9 8255.6 
29 10 849.11 
29 11 76.151 
29 12 340.19 
29 24 80.028 
30 3 3.956 
30 4 0.4222 
30 9 226108.0 
30 11 277.85 
30 12 464.93 
31 3 363.95 
31 4 38.842 
32 1 856.48 
32 2 959.1 
-1 
